0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
LLX,0.33176906903584796,0.9122591018676758,1.8626356919606528,2.845994551976522,3.9562905629475913,5.901681264241537,8.212729612986248,16.450067838033043,30.93168020248413,52.24372188250224,76.66966120402019,110.3129492600759,147.96904039382935,194.7611971696218,244.60829846064252,311.6004726886749,442.4511457284292,620.9603570302328,1342.662831147512,2929.035895586014
FVPRL,0.052810351053873696,0.11343351999918619,0.23842692375183105,0.3644028504689535,0.4948253631591797,0.6652092138926188,0.8590037027994791,1.519613186518351,2.3256382942199707,3.430266936620076,5.103168169657389,7.556502739588419,10.710130214691162,14.222249348958334,18.17468786239624,22.37278922398885,27.38666828473409,32.50379220644633,37.82967082659403,44.69202931722005,51.90335512161254,62.544335206349686,74.22388696670532,90.46643304824829,179.7527740796407,352.75243846575415,542.0815799236298,775.0014390945435
FVPRLX,0.06076216697692871,0.12267438570658365,0.26319082578023273,0.412984291712443,0.5831838448842366,0.7698590755462645,0.9840431213378905,1.3704877694447835,1.9172921180725098,3.74463152885437,6.2304716904958095,9.703107674916586,13.622308095296225,19.06368112564087,26.16704312960307,33.397886753082275,40.77069560686747,48.923329432805374,60.795497496922806,74.13273270924886,87.79619892438252,105.27853790918985,123.01476716995238,142.94639094670612,181.56802280743915,291.77499469121295,431.1391763687134,653.8536936442057,2711.9749618371325
FVLPR,0.054010232289632164,0.1129752000172933,0.240554412206014,0.3971813519795736,0.566702683766683,0.7847336133321127,1.02324644724528,1.8207546869913738,3.4920718669891357,6.289873282114664,9.326842069625854,13.154290119806925,18.49925947189331,24.893344322840374,31.49642817179362,40.30838839213054,52.52812790870667,67.88263209660849,86.64278252919516,109.91448839505514,134.9355078538259,163.57325768470764,245.24065677324933,422.87326041857403,632.6175939242046,1463.7171405156455,3616.9357397556305
FVLLX,0.0635061264038086,0.18656277656555176,0.311367670694987,0.4587975343068441,0.6434374650319418,0.9742302099863689,1.3226251602172852,2.908448775609334,5.053712606430054,7.9978296756744385,11.430812756220499,18.28465406099955,25.543695449829098,36.370495557785034,49.65584929784139,63.41924087206523,78.42280046145122,94.2826132774353,113.69851724306743,143.41708850860596,201.47088034947714,295.7118241786957,473.04716889063513,658.854214032491,899.050514936447,1205.96822198232,1970.625566879908
PRLLX,0.16230392456054688,0.46671851476033527,1.1019505659739177,2.359025478363037,4.455002705256144,8.800875186920166,13.923910935719807,19.146068572998047,25.229539791742962,33.39819343884786,41.57071367899577,51.47535498936971,62.59404126803081,77.07773939768474,92.35032002131145,109.54117568333945,128.26726484298706,154.95343112945557,189.66709836324057,232.67083994547528,279.1780771414439,330.60135022799176,385.57276161511743,440.72080763181054,530.2613568305969,730.7126480738322,1001.0125737190247,1488.4103772640228,1995.527733008067,2686.1747972170515,3747.294022162756,5484.33630847931
LPRLX,0.2574748992919922,1.0609784921010337,2.118807077407837,3.2507744630177813,4.549038330713907,6.128602266311645,7.948431491851806,11.19160795211792,18.475510756174724,26.074124654134117,42.352820555369064,87.49891400337219,154.04989226659137,235.3351434866587,329.64850004514057,430.65351819992065,589.3766732215881,787.8253959814707,998.4315829277039,1210.8682934443157,1676.025458653768,2304.13658285141,3343.629446903865,4713.865120808284
FVPRLLX,0.05610195795694987,0.11479727427164713,0.24574732780456543,0.4032890796661377,0.57081405321757,0.8803960482279459,1.194222609202067,2.4424672921498614,3.7486232916514073,5.108445962270101,6.779844681421915,9.33689006169637,12.527059237162272,19.665886322657265,26.97771048545837,36.43822129567464,47.08703867594401,60.1747240225474,78.7643179098765,100.32425514856973,126.81593751907347,153.86954736709595,180.96501890818277,232.71455017725626,321.77871163686115,461.78283731142676,617.7119255065918,1205.6639295419059,3026.221338828405
FVLPRLX,0.051198323567708336,0.1159675121307373,0.25023086865743005,0.4523763656616211,0.677800178527832,0.9186713695526123,1.212800105412801,2.0270795822143555,4.5424799124399815,7.22309915224711,11.117781162261963,16.662549416224163,24.062037785847984,36.38480440775554,49.75302696228028,63.84981266657512,80.70786794026694,100.45938769976298,126.19410769144694,157.96320843696594,206.91163436571756,259.61854394276935,379.295931259791,540.9313534895579,800.1514666875203,1107.3127187887826,3324.513577063878
NoSym,0.34775829315185547,0.9037800629933676,1.6438504060109458,4.349843740463257,9.093340635299683,18.925628980000816,72.67999569574992,195.7504436969757,576.4364736874898,1051.388562520345,1766.2030641237893
virtual best,0.051198323567708336,0.10774683952331543,0.18641050656636554,0.2799065113067627,0.405780553817749,0.5725700855255127,0.766364574432373,1.1528092225392659,1.6996135711669922,2.8042422135670977,4.11132287979126,6.34046975771586,8.78255263964335,11.495906750361124,14.90236194928487,18.470243453979492,22.3004314104716,26.265169541041057,30.259987195332847,36.28164871533712,43.190201123555504,51.76999719937643,63.449548959732056,79.69209504127502,118.31372690200806,180.24873296419779,267.66818650563556,356.6458785533905,502.7256097793579,852.6195207436879,1474.7684649626412,2769.996203581492
